sale_quantity,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
166,201705,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4393,1766,1524,1625,1224,5,2700,1540,1540
34,201706,114,28,2,1,1,1,0,3,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4451,1845,1675,1900,1460,5,2670,1540,1540
21,201706,85,13,2,1,2,4,9,0,2,1,42,42,3,1,1,1,2,2,180,4,370,4661,1898,1664,2405,1890,5,2873,1617,1613
660,201707,4,9,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,84,4,146,4666,1807,1460,1700,1270,5,2700,1541,1561
127,201707,0,0,3,2,1,4,7,2,1.4,1,12,12,1,1,1,1,2,1,96,4,225,4605,1765,1460,1800,1290,5,2610,1517,1493
23,201707,74,6,3,2,1,5,0,3,1.8,0,12,12,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1390,5,2700,1535,1535
46,201707,113,29,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,122,4,201,4705,1810,1680,1985,1440,5,2670,1540,1540
73,201707,14,0,3,2,2,4,7,2,1.4,1,30,30,1,1,1,1,2,1,110,4,250,4872,1834,1484,2015,1495,5,2803,1577,1550
19,201707,19,1,3,2,2,3,6,0,2,0,17,17,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
207,201707,123,24,3,2,1,1,7,2,1.5,1,12,12,1,1,1,1,2,1,124,4,250,4671,1835,1464,1720,1270,5,2715,1562,1571
626,201707,5,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4631,1760,1503,1650,1236,5,2700,1540,1540
22,201707,27,2,3,2,2,5,0,3,2.4,0,22,17,1,1,1,1,2,1,137,4,243,4915,1845,1470,1970,1558,5,2775,1585,1580
1858,201702,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4600,1780,1445,1720,1290,5,2700,1555,1568
16,201702,47,1,3,2,2,3,7,2,1.6,1,12,17,1,1,1,1,2,1,128.7,4,265,4720,1815,1465,1900,1495,5,2770,1579,1589
58,201702,78,3,3,2,1,2,7,2,1.5,1,17,17,1,1,1,1,2,1,119,4,250,4718,1802,1471,1770,1320,5,2700,1540,1558
31,201702,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,110,4,200,4384,1837,1612,1870,1427,5,2646,1585,1581
367,201702,23,1,2,1,1,3,6,0,2,0,17,17,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
22,201706,88,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4348,1807,1574,1780,1320,5,2680,1549,1521
224,201706,7,12,2,1,1,1,6,0,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4649,1852,1710,2064,1560,5,2680,1565,1565
387,201706,7,12,2,1,1,1,7,2,2,1,12,12,1,1,1,1,2,1,145,4,315,4600,1860,1720,2230,1670,5,2680,1585,1585
8,201706,59,2,3,2,1,5,5,1,1.8,0,12,12,1,1,1,1,2,1,100,4,169,4664,1750,1505,1665,1251,5,2650,1500,1485
1756,201706,78,3,3,2,1,2,6,0,1.5,0,17,17,1,1,1,1,2,1,84,4,146,4718,1802,1466,1745,1295,5,2700,1540,1558
7,201706,56,22,2,3,3,1,5,1,1.5,0,6,6,2,1,1,1,1,1,85,4,150,4440,1700,1783,1790,1270,7,2790,1420,1440
516,201705,43,18,2,3,3,7,5,1,1.5,0,6,6,1,1,1,1,2,1,82,4,0,4710,1785,1715,1920,1435,6.5,2750,1530,1525
18,201705,8,2,2,1,1,5,0,3,2.4,0,17,17,1,1,1,1,2,1,137,4,243,4585,1820,1685,2100,1590,5,2620,1580,1580
8,201705,12,6,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1305,5,2700,1525,1520
291,201705,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,1,1,1,82,4,0,4400,1680,1750,1825,1245,7.5,2720,1420,1440
62,201705,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,110,4,200,4384,1837,1612,1870,1427,5,2646,1585,1581
5,201704,102,19,2,1,1,5,6,0,2.5,0,17,17,3,1,1,1,2,1,141,4,252,4633,1840,1535,1995,1545,5,2700,1584,1587
25,201704,1,1,3,2,3,3,6,0,1.6,0,9,9,1,1,1,1,2,1,90.2,4,0,4400,1740,1460,1560,1145,5,2600,1524,1529
19,201704,24,2,3,2,1,5,6,1,1.5,1,12,12,1,1,1,1,2,1,130,4,226,4649,1800,1416,1730,1275,5,2700,1547,1563
21,201704,32,4,3,2,2,5,0,3,2,0,22,22,1,1,1,1,2,1,110,4,195,4891,1830,1490,1870,1471,5,2775,1585,1585
350,201704,5,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4631,1760,1503,1650,1236,5,2700,1540,1540
158,201704,124,31,2,1,1,2,7,2,1.4,1,17,17,1,1,1,1,2,1,121,4,250,4415,1819,1625,1830,1455,5,2636,1544,1544
69,201705,70,7,3,2,1,4,7,2,1.4,1,30,30,1,1,1,1,2,2,110,4,250,4462,1796,1421,1795,1345,5,2629,1552,1520
65,201704,51,10,3,2,2,3,7,2,1.6,1,17,17,1,1,1,1,2,1,128.7,4,265,4710,1820,1470,1900,1495,5,2770,1567,1577
72,201704,110,14,2,3,3,1,5,1,1.5,0,6,6,1,1,1,1,2,1,84,4,148,4465,1725,1685,1820,1295,6.5,2680,1460,1470
17,201704,22,3,3,2,1,2,7,2,1.4,1,12,12,1,1,1,1,2,1,103,4,200,4587,1798,1463,1730,1295,5,2640,1538,1541
69,201705,70,7,3,2,1,4,7,2,1.4,1,30,30,1,1,1,1,2,2,110,4,250,4457,1796,1417,1795,1345,5,2629,1547,1522
105,201705,33,13,3,2,4,4,9,0,2,1,42,63,2,1,1,1,2,2,180,4,370,5065,1860,1467,2330,1800,5,3079,1596,1600
20,201706,113,29,2,1,1,5,0,3,2.4,0,17,17,3,1,1,1,2,1,141,4,235,4705,1810,1680,2210,1585,5,2670,1540,1540
157,201706,93,1,2,1,1,3,6,0,2,0,17,14,1,1,1,1,2,1,121,4,203,4480,1855,1645,2090,1525,5,2670,1625,1636
28,201706,90,24,2,1,1,1,6,2,2,1,17,17,3,1,1,1,2,1,162,4,350,4545,1855,1690,2055,1680,5,2700,1574,1593
241,201706,15,0,2,1,1,4,7,2,1.8,1,30,30,1,1,1,1,2,1,132,4,300,4712,1839,1673,2085,1615,5,2791,1582,1572
68,201706,78,3,3,2,1,2,6,1,1.5,0,17,17,1,1,1,1,2,1,84,4,146,4718,1802,1466,1710,1260,5,2700,1540,1558
10,201707,20,8,3,2,2,4,8,0,1.5,1,42,42,2,1,1,1,2,2,100,3,220,4643,1811,1454,2000,1510,5,2810,1543,1582
41,201707,117,28,2,2,5,1,1,0,0,0,17,17,1,4,3,2,2,1,30,0,0,3675,1630,1518,1360,1050,4,2360,1405,1400
74,201702,53,5,2,1,1,2,6,0,1.5,1,22,22,1,1,1,1,2,1,135,4,240,4524,1838,1685,1967,1592,5,2640,1563,1565
201,201703,55,3,2,1,3,2,6,0,1.4,1,12,12,1,1,1,1,2,1,105,4,205,4278,1781,1648,1840,1430,5,2555,1540,1540
564,201703,43,18,2,3,3,7,5,1,1.5,0,6,6,1,1,1,1,2,1,82,4,0,4710,1785,1715,1920,1435,6.5,2750,1530,1525
56,201703,62,8,2,1,1,4,8,0,2,1,30,30,1,1,1,1,2,2,157,4,280,4565,1821,1624,2095,1607,5,2780,1561,1562
101,201703,61,2,2,1,3,5,0,3,1.5,0,12,12,1,1,1,1,2,1,96,4,155,4270,1772,1605,1775,1205,5,2610,1540,1530
7,201703,44,16,3,2,1,6,6,0,1.2,1,12,12,1,1,1,1,2,1,100,3,230,4590,1820,1488,1736,1320,5,2675,1555,1550
9,201703,7,12,2,1,1,1,6,1,2,1,12,12,1,3,1,1,2,1,120,4,350,4649,1852,1710,2180,1666,5,2680,1565,1565
10,201703,4,9,2,2,1,2,7,2,1.4,1,12,12,1,1,1,1,2,1,110,4,240,4450,1807,1459,1740,1300,5,2700,1540,1561
79,201703,80,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
182,201703,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1650,1275,5,2700,1549,1562
25,201705,25,3,2,3,2,2,6,0,2,1,42,42,1,1,1,1,2,1,186,4,350,5203,1878,1809,2460,1910,7,3088,1612,1626
8,201705,25,3,2,3,2,2,6,0,3,0,42,42,1,1,1,1,2,1,187,6,290,5266,1878,1772,2470,1930,7,3088,1593,1603
53,201705,34,0,3,2,1,4,5,1,1.5,0,9,8,1,1,1,1,2,1,81,4,150,4501,1704,1469,1610,1115,5,2604,1460,1500
126,201705,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,1,2,1,83,4,138,5055,1695,1960,2160,1560,7.5,3000,1445,1420
554,201705,39,9,3,2,2,2,6,0,1.5,1,17,17,1,1,1,1,2,1,120,4,0,4855,1854,1476,1960,1520,5,2737,1585,1587
17,201705,9,0,3,2,1,4,5,1,1.4,1,17,17,1,1,1,1,2,1,96,4,225,4655,1780,1453,1820,1360,5,2651,1535,1532
126,201705,78,3,3,2,1,2,7,2,1.5,1,17,17,1,1,1,1,2,1,119,4,250,4718,1802,1471,1770,1320,5,2700,1540,1558
169,201707,67,6,2,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,79,4,140,4160,1700,1495,1500,1110,5,2550,1460,1460
39,201708,68,18,2,1,1,7,6,2,1.5,1,9,9,1,1,1,1,2,1,110,4,230,4620,1810,1765,1870,1545,5,2750,1554,1549
217,201708,62,8,2,1,1,4,6,0,1.5,1,30,30,1,1,1,1,2,2,111,3,220,4565,1821,1624,2035,1550,5,2780,1561,1562
33,201708,3,5,2,2,1,2,6,0,1,1,12,12,1,1,1,1,2,1,94,3,170,4368,1823,1483,1734,1359,5,2648,1553,1544
30,201708,69,12,2,1,3,1,6,1,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4335,1814,1695,1910,1495,5,2560,1525,1520
294,201708,86,24,3,2,1,1,4,0,1.5,0,9,9,1,1,1,1,2,1,80,4,135,4579,1804,1490,1655,1280,5,2660,1548,1549
196,201705,37,2,2,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1078,5,2530,1480,1465
49,201705,3,5,2,2,1,2,6,0,1.5,1,12,12,1,1,1,1,2,1,135,4,240,4368,1823,1483,1783,1408,5,2648,1553,1544
154,201705,79,12,2,1,1,1,6,0,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4549,1835,1700,2160,1620,5,2720,1565,1565
17,201705,79,12,2,1,1,1,7,2,2,1,12,12,1,1,1,1,2,1,145,4,315,4589,1835,1700,2231,1668,5,2720,1565,1565
9,201705,19,1,3,2,2,3,6,0,2,0,17,17,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
192,201705,123,24,3,2,1,1,7,2,1.5,1,12,12,1,1,1,1,2,1,124,4,250,4671,1835,1464,1720,1270,5,2715,1562,1571
88,201703,125,32,2,1,1,1,5,1,1.5,0,6,6,2,1,1,1,2,1,83,4,150,4520,1790,1750,1960,1435,6.5,2700,1450,1480
100,201703,0,0,3,2,1,4,7,2,1.4,1,12,12,1,1,1,1,2,1,96,4,225,4605,1765,1460,1800,1290,5,2610,1517,1493
38,201703,90,24,2,1,1,1,6,2,2,1,17,17,3,1,1,1,2,1,162,4,350,4545,1855,1690,2055,1680,5,2700,1574,1593
154,201703,103,20,2,1,1,1,0,3,2,0,12,12,1,1,1,1,2,1,90,4,180,4470,1837,1670,1807,1432,5,2670,1550,1550
24,201703,29,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
8,201703,121,6,3,2,3,5,5,1,1.3,0,9,9,1,1,1,1,2,1,73,4,123,4440,1700,1490,1500,1045,5,2550,1470,1470
104,201704,82,13,2,1,1,4,7,2,1.6,1,30,30,1,1,1,1,2,2,115,4,250,4452,1804,1532,1920,1482,5,2699,1553,1544
24,201705,29,0,3,2,1,4,5,1,1.4,0,12,12,1,1,1,1,2,1,66,4,132,4475,1706,1469,1595,1115,5,2603,1460,1500
49,201705,78,3,3,2,1,2,7,2,1.5,1,17,17,1,1,1,1,2,1,119,4,250,4718,1802,1471,1770,1345,5,2700,1534,1552
20,201705,56,22,2,3,3,1,5,1,1.2,0,6,6,2,1,1,1,1,1,63.5,4,108,4440,1700,1783,1790,1270,7,2790,1420,1440
15,201706,17,8,3,2,4,4,8,0,2,1,42,45,2,1,1,1,2,2,165,4,310,5087,1868,1500,2235,1710,5,3108,1604,1628
12,201706,117,28,2,2,5,1,1,0,0,0,17,17,1,4,3,2,2,1,30,0,0,3675,1630,1518,1360,1058,4,2360,1405,1400
169,201705,90,24,2,1,1,1,6,1,1.5,1,17,17,1,1,1,1,2,1,124,4,250,4545,1855,1690,1843,1468,5,2700,1574,1593
7,201705,75,10,2,1,3,3,6,1,1.6,0,12,12,1,1,1,1,2,1,91.6,4,0,4270,1780,1622,1645,1270,5,2590,1557,1570
5,201705,31,4,2,1,1,5,0,3,1.2,1,17,17,1,1,1,1,2,1,86,4,165,4384,1837,1594,1805,1376,5,2646,1585,1581
6,201706,55,3,2,1,3,2,6,0,1.4,1,12,12,1,1,1,1,2,1,103,4,200,4278,1781,1648,1840,1430,5,2555,1540,1540
177,201706,55,3,2,1,3,2,6,0,1.4,1,12,12,1,1,1,1,2,1,105,4,205,4278,1781,1648,1840,1430,5,2555,1540,1540
10,201706,20,8,3,2,2,4,8,0,1.5,1,42,42,2,1,1,1,2,2,100,3,220,4643,1811,1454,2000,1510,5,2810,1543,1582
85,201706,82,13,2,1,1,4,7,2,1.6,1,30,30,1,1,1,1,2,2,115,4,250,4452,1804,1532,1920,1482,5,2699,1553,1544
47,201706,91,15,2,1,1,1,6,1,2,0,17,17,1,1,1,1,2,1,104,4,178,4519,1831,1694,1925,1550,5,2670,1560,1550
26,201706,16,7,3,2,4,4,7,2,3,1,62,62,3,1,1,1,2,2,200,6,400,5036,1874,1480,2460,1960,5,3012,1630,1620
36,201706,43,18,2,3,3,7,5,4,1.8,0,6,6,1,1,1,1,2,1,101,4,186,4780,1820,1755,1920,1465,6.5,2750,1546,1541
67,201706,133,34,2,1,2,1,6,1,1.5,1,6,6,1,1,1,1,2,1,110,4,215,4715,1830,1780,2095,1570,7,2760,1547,1550
410,201706,84,5,3,2,1,2,5,1,1.5,0,12,12,1,1,1,1,2,1,85,4,142,4587,1825,1490,1630,1255,5,2687,1562,1548
13,201706,10,0,2,2,1,4,5,1,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4255,1799,1452,1670,1210,5,2637,1549,1520
11,201706,79,12,2,1,1,1,7,2,2,1,12,12,1,1,1,1,2,1,145,4,315,4589,1835,1700,2231,1668,5,2720,1565,1565
232,201706,12,6,3,2,1,5,0,3,1.2,1,12,12,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1315,5,2700,1535,1535
74,201705,25,3,2,3,2,2,6,0,2,1,42,42,1,1,1,1,2,1,186,4,350,5203,1878,1805,2505,1960,7,3088,1612,1626
9,201705,37,2,2,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1105,5,2530,1480,1465
69,201705,34,0,3,2,1,4,6,0,1.5,0,9,8,1,1,1,1,2,1,81,4,150,4501,1704,1469,1640,1140,5,2604,1460,1500
5,201705,102,19,2,1,1,5,6,0,2.5,0,17,17,3,1,1,1,2,1,141,4,252,4633,1840,1535,2010,1560,5,2700,1584,1587
237,201705,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,1,1,1,78,4,135,4360,1685,1820,1925,1325,7.5,2750,1425,1435
7,201705,123,24,3,2,1,1,7,2,1,1,12,12,1,1,1,1,2,1,92,3,170,4671,1835,1464,1690,1240,5,2715,1562,1571
19,201707,91,15,2,1,1,1,6,0,1.8,1,17,17,3,1,1,1,2,1,135,4,285,4519,1831,1694,2075,1700,5,2670,1560,1550
104,201707,72,25,2,1,1,1,5,1,1.3,1,12,12,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1450,5,2650,1575,1570
119,201707,87,15,2,1,1,1,6,2,1.8,0,9,9,1,1,1,1,2,1,98,4,170,4440,1833,1545,1735,1360,5,2700,1556,1562
224,201707,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,1,2,1,96,4,225,4255,1799,1452,1760,1280,5,2637,1549,1520
6,201707,79,12,2,1,1,1,7,2,2,1,12,12,1,1,1,1,2,1,145,4,315,4589,1835,1700,2231,1668,5,2720,1565,1565
232,201707,12,6,3,2,1,5,0,3,1.2,1,12,13,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1315,5,2700,1535,1535
7,201707,32,4,3,2,2,5,0,3,2.5,0,22,22,1,1,1,1,2,1,137,4,234,4891,1830,1490,1900,1473,5,2775,1585,1585
39,201707,15,0,2,1,1,4,7,2,2,1,30,30,3,1,1,1,2,1,162,4,350,4712,1839,1673,2225,1755,5,2791,1582,1572
16,201706,3,5,2,2,1,2,6,0,1.5,1,12,12,1,1,1,1,2,1,135,4,240,4368,1823,1483,1783,1408,5,2648,1553,1544
83,201706,79,12,2,1,1,1,6,0,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4549,1835,1700,2160,1620,5,2720,1565,1565
95,201706,80,4,3,2,1,5,0,3,1.6,0,12,13,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
78,201706,74,6,3,2,1,5,0,3,1.2,1,12,12,1,1,1,1,2,1,85,4,185,4630,1775,1480,1770,1310,5,2700,1525,1520
7,201706,113,29,2,1,1,5,0,3,2,0,17,17,1,1,1,1,2,1,122,4,201,4705,1810,1680,1985,1440,5,2670,1540,1540
44,201706,14,0,3,2,2,4,7,2,1.4,1,30,30,1,1,1,1,2,1,110,4,250,4872,1834,1484,2015,1495,5,2803,1577,1550
859,201706,9,0,3,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4655,1780,1453,1800,1330,5,2651,1535,1532
6,201704,88,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4348,1807,1574,1780,1320,5,2680,1549,1521
310,201704,7,12,2,1,1,1,6,0,1.5,1,12,9,1,1,1,1,2,1,110,4,210,4681,1827,1710,2064,1560,5,2680,1565,1565
134,201704,35,3,3,2,2,2,6,0,2,1,22,21,1,1,1,1,2,1,187,4,350,5018,1866,1461,2060,1580,5,2905,1599,1602
135,201704,102,19,2,1,1,5,6,0,2,0,17,17,1,1,1,1,2,1,116,4,202,4633,1840,1530,1900,1450,5,2700,1584,1586
6,201704,51,10,3,2,2,3,7,2,1.6,1,17,17,1,1,1,1,2,1,128.7,4,265,4710,1820,1470,1900,1479,5,2770,1579,1589
50,201704,24,2,3,2,1,5,0,3,1.5,1,12,12,1,1,1,1,2,1,130,4,220,4649,1800,1416,1730,1326,5,2700,1547,1563
16,201704,104,0,2,2,1,4,7,2,1.4,1,12,12,1,1,1,1,2,1,96,4,225,4559,1793,1487,1830,1355,5,2614,1518,1525
8,201705,121,6,3,2,3,5,5,1,1.5,0,9,9,1,1,1,1,2,1,79,4,140,4440,1700,1490,1500,1070,5,2550,1460,1460
59,201706,70,7,2,2,1,4,7,2,1.4,1,30,30,1,1,1,1,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
101,201706,61,2,2,1,3,5,0,3,1.5,0,12,12,1,1,1,1,2,1,96,4,155,4270,1772,1605,1775,1205,5,2610,1540,1530
16,201706,25,3,2,3,2,2,6,0,2,1,42,45,1,1,1,1,2,1,186,4,350,5203,1878,1809,2460,1910,7,3088,1612,1626
10,201706,107,14,2,1,2,1,6,0,1.5,1,9,6,2,1,1,1,2,1,110,4,230,4705,1800,1750,2100,1575,7,2780,1495,1505
167,201706,42,15,3,2,1,1,0,3,1.5,0,6,6,1,1,1,1,2,1,80,4,140,4631,1789,1470,1640,1265,5,2650,1502,1492
49,201706,3,5,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,94,4,159,4368,1823,1483,1676,1301,5,2648,1553,1544
36,201704,107,14,2,1,2,1,6,0,1.5,1,9,9,2,1,1,1,2,1,110,4,230,4705,1800,1750,2100,1575,7,2780,1495,1505
203,201704,72,25,2,1,1,1,6,0,1.5,1,12,12,1,1,1,1,2,1,112,4,235,4510,1852,1677,1900,1500,5,2650,1575,1570
9,201704,6,0,2,2,3,4,7,2,1.4,1,12,12,1,1,1,1,2,1,110,4,250,3975,1682,1487,1652,1207,5,2470,1451,1444
19,201704,42,15,2,2,1,1,5,1,1.5,0,6,6,1,1,1,1,2,1,80,4,140,4425,1789,1470,1611,1236,5,2650,1502,1492
33,201704,3,5,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,94,4,159,4368,1823,1483,1676,1301,5,2648,1553,1544
40,201704,80,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1228,5,2700,1540,1540
24,201704,80,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1620,1203,5,2700,1540,1540
33,201704,36,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4445,1765,1485,1765,1255,5,2610,1517,1493
22,201705,61,2,2,1,3,5,6,1,1.8,0,12,12,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1280,5,2610,1540,1530
68,201705,107,14,2,1,2,1,5,1,1.6,0,9,9,2,1,1,1,2,1,86,4,150,4680,1800,1750,1975,1450,7,2780,1495,1505
29,201705,108,2,2,1,2,5,9,0,2,1,30,30,3,1,1,1,2,1,200,4,370,4816,1942,1669,2295,1866,5,2820,1652,1671
368,201705,86,24,3,2,1,1,4,0,1.5,0,9,10,1,1,1,1,2,1,80,4,135,4579,1804,1490,1655,1280,5,2660,1548,1549
686,201705,90,24,2,1,1,1,7,2,1.5,1,17,17,1,1,1,1,2,1,124,4,250,4545,1855,1690,1876,1501,5,2700,1574,1593
38,201705,119,18,2,1,3,7,6,1,1.5,0,6,6,1,1,1,1,2,1,82,4,0,4220,1740,1615,1550,1206,5,2550,1490,1496
114,201705,43,18,2,3,3,7,6,1,1.5,1,6,6,1,1,1,1,2,1,110,4,230,4780,1820,1730,1955,1500,6.5,2750,1546,1541
29,201705,20,8,3,2,2,4,8,0,1.5,1,42,42,2,1,1,1,2,2,100,3,220,4643,1811,1454,2000,1510,5,2810,1543,1582
6,201705,117,28,2,2,5,1,1,0,0,0,17,17,1,4,3,2,2,1,30,0,0,3675,1630,1518,1360,1050,4,2360,1405,1400
149,201705,122,25,2,1,2,1,6,0,2,1,17,17,1,1,1,1,2,1,148,4,320,4810,1910,1770,2515,1870,7,2800,1630,1632
273,201705,28,3,3,2,2,2,6,0,2,0,22,22,1,1,1,1,2,1,108,4,190,4843,1856,1484,2020,1585,5,2737,1585,1588
193,201705,35,3,3,2,2,2,6,0,2,1,22,22,1,1,1,1,2,1,187,4,350,5018,1866,1461,2060,1580,5,2905,1599,1602
356,201705,112,9,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,80,4,141,4544,1779,1467,1660,1225,5,2600,1538,1539
2494,201708,22,3,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,81,4,143,4587,1798,1463,1690,1255,5,2640,1538,1541
46,201709,72,25,2,1,1,1,7,2,1.3,1,12,12,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1475,5,2650,1575,1570
9,201709,6,0,2,2,3,4,6,0,1.6,0,12,12,1,1,1,1,2,1,81,4,155,3987,1705,1486,1545,1135,5,2470,1463,1456
190,201709,80,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
270,201702,93,1,2,1,1,3,6,0,2,0,17,17,1,1,1,1,2,1,121,4,203,4480,1855,1645,2090,1525,5,2670,1625,1636
658,201702,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,1,1,1,82,4,0,4400,1680,1750,1825,1245,7.5,2720,1420,1440
141,201703,97,20,3,2,1,1,0,3,1.5,0,9,9,1,1,1,1,2,1,85,4,141,4572,1825,1482,1672,1297,5,2670,1556,1542
14,201703,44,16,3,2,1,6,5,1,1.6,0,12,12,1,1,1,1,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
13,201703,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,1,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
16,201703,34,0,3,2,1,4,5,1,1.4,0,9,9,1,1,1,1,2,1,66,4,132,4487,1706,1470,1600,1120,5,2603,1460,1500
15,201705,103,20,2,1,1,1,6,2,1.5,1,12,12,1,1,1,1,2,1,108,4,210,4470,1837,1670,1815,1440,5,2670,1550,1550
40,201705,29,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4475,1706,1469,1625,1145,5,2603,1460,1500
81,201705,104,0,2,2,1,4,6,0,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4559,1793,1487,1810,1325,5,2614,1518,1525
6,201705,27,2,3,2,2,5,0,3,2,0,22,22,1,2,2,1,2,1,107,4,175,4915,1845,1470,2120,1640,5,2775,1585,1580
8,201705,121,6,3,2,3,5,0,3,1.5,0,9,9,1,1,1,1,2,1,79,4,140,4440,1700,1490,1500,1090,5,2550,1460,1460
273,201705,23,1,2,1,1,3,6,0,2,0,17,17,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1470,5,2640,1614,1615
24,201708,2,17,2,3,2,1,5,1,1.5,0,6,6,2,1,1,1,2,1,82,4,140,4680,1695,1940,2080,1480,7.5,2800,1445,1420
6,201708,51,10,3,2,2,3,6,0,1.8,0,17,17,1,1,1,1,2,1,105,4,176,4710,1820,1470,1860,1441,5,2770,1579,1589
1196,201708,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4600,1780,1445,1720,1290,5,2700,1555,1568
173,201709,77,3,2,1,1,2,6,0,2,1,22,22,3,1,1,1,2,1,186,4,353,4667,1839,1663,2230,1755,5,2750,1584,1588
110,201706,77,3,2,1,1,2,6,0,2,1,22,21,3,1,1,1,2,1,186,4,353,4667,1839,1663,2230,1755,5,2750,1584,1588
255,201706,16,7,3,2,4,4,7,2,1.8,1,62,62,1,1,1,1,2,2,140,4,320,5036,1874,1480,2250,1750,5,3012,1630,1620
96,201706,30,13,3,2,2,4,9,0,2,1,42,29,2,1,1,1,2,2,135,4,300,4714,1810,1442,2055,1590,5,2840,1563,1545
60,201706,57,14,2,1,3,1,5,1,1.6,0,9,9,1,1,1,1,2,1,92,4,160,4170,1810,1635,1645,1270,5,2560,1560,1560
5,201706,102,19,2,1,1,5,6,0,2.5,0,17,17,3,1,1,1,2,1,141,4,252,4633,1840,1535,1995,1545,5,2700,1584,1587
